"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.450316129E1,1.049999133E-1,-6.147762537E-3,2.064314170E-1,2.316823401E-1
8.451316929E1,1.372853145E-1,-1.539460784E-1,2.438008261E-1,3.193516799E-1
8.452317829E1,1.640893896E-1,-2.437973177E-1,1.047294796E-1,3.119787233E-1
8.453318729E1,1.640994760E-1,-2.372215390E-1,-1.342298520E-1,3.181514573E-1
8.454319529E1,1.545538965E-1,-1.422779596E-1,-2.465841007E-1,3.239346283E-1
8.455320429E1,9.614386663E-2,-1.339012384E-2,-2.524418414E-1,2.704622372E-1
8.456321329E1,1.995479286E-2,9.002957940E-2,-2.206364965E-1,2.391317263E-1
8.457322129E1,1.151214436E-2,1.604961294E-1,-1.413377273E-1,2.141679018E-1
8.458323029E1,8.526848406E-3,1.882049149E-1,-9.156812802E-3,1.886203710E-1
8.459323829E1,6.244402394E-2,1.507488209E-1,8.118968569E-2,1.822531980E-1
8.460324729E1,1.126756994E-1,1.130097216E-1,2.036854915E-1,2.587562364E-1
8.461325629E1,1.977390924E-1,7.634475589E-2,3.255167612E-1,3.884461767E-1
8.462326429E1,3.271527390E-1,4.142050624E-2,3.504119396E-1,4.811788653E-1
8.463327329E1,5.113223442E-1,1.779717028E-2,3.306048620E-1,6.091525702E-1
8.464328129E1,6.462152705E-1,-3.417171299E-2,2.647315192E-1,6.991742694E-1
8.465329029E1,7.464410783E-1,-1.402922451E-1,1.445151774E-1,7.731370085E-1
8.466329929E1,8.001082854E-1,-2.325045902E-1,7.691193581E-2,8.367479302E-1
8.467330729E1,8.225579390E-1,-2.809949648E-1,6.589227319E-2,8.717233076E-1
8.468331629E1,8.238820410E-1,-2.620178264E-1,1.092925005E-1,8.714240125E-1
8.469332429E1,7.313175474E-1,-1.489145494E-1,1.585286144E-1,7.629758972E-1
8.470333329E1,6.216364995E-1,3.863372326E-2,1.919876249E-1,6.517543634E-1
8.471334229E1,4.717988209E-1,2.336635083E-1,1.666083701E-1,5.522237876E-1
8.472335029E1,3.100433475E-1,4.193892038E-1,1.237423591E-1,5.360283136E-1
8.473335929E1,9.501140714E-2,6.236704534E-1,1.051118875E-1,6.395627497E-1
8.474336729E1,-1.031624258E-1,8.114625549E-1,1.497588873E-1,8.315898559E-1
8.475337629E1,-2.181518684E-1,9.779854095E-1,2.869497693E-1,1.042298359E0
8.476338529E1,-2.372323564E-1,1.111584347E0,4.999087255E-1,1.241695488E0
8.477339329E1,-1.215421249E-1,1.142841223E0,7.716336608E-1,1.384296592E0
8.478340229E1,1.355798279E-1,1.120241734E0,1.027046911E0,1.525827248E0
8.479341029E1,4.907806371E-1,1.078758078E0,1.204925058E0,1.690097341E0
8.480341929E1,8.563066059E-1,1.006725644E0,1.256730220E0,1.823767631E0
8.481342829E1,1.108735876E0,9.246675736E-1,1.249872459E0,1.909577578E0
8.482343629E1,1.206163937E0,8.330598307E-1,1.128822670E0,1.850151546E0
8.483344529E1,1.159552419E0,7.315919280E-1,1.056337953E0,1.730791274E0
8.484345429E1,8.397901221E-1,7.145888096E-1,9.982903044E-1,1.487436771E0
8.485346229E1,5.624489361E-1,9.656682497E-1,9.714129929E-1,1.480711713E0
8.486347129E1,2.086005878E-1,1.400422767E0,7.412912893E-1,1.598189884E0
8.487347929E1,-6.032193781E-1,1.852721854E0,3.528034508E-1,1.980131855E0
8.488348829E1,-1.677561639E0,2.631523032E0,6.535754532E-2,3.121441675E0
8.489349729E1,-3.225077986E0,3.738648292E0,4.754908991E-1,4.960313565E0
8.490350529E1,-3.986323484E0,4.425940545E0,1.080519844E0,6.053697032E0
8.491351429E1,-3.995660318E0,4.579190220E0,1.660191900E0,6.300041396E0
8.492352229E1,-3.131850857E0,4.913822279E0,2.591667533E0,6.377372483E0
8.493353129E1,-2.198075075E0,5.161667624E0,3.793429102E0,6.772329810E0
8.494354029E1,-3.140140454E-1,4.460168391E0,3.597676016E0,5.738900558E0
8.495354829E1,8.340502028E-1,3.896519607E0,2.070619515E0,4.490653623E0
8.496355729E1,2.231918175E0,3.664877481E0,4.981386271E-1,4.319829601E0
8.497356529E1,3.182001256E0,3.595624813E0,-1.284061421E0,4.970157293E0
8.498357429E1,3.506036698E0,3.461413672E0,-2.359467291E0,5.462670028E0
8.499358329E1,3.143076341E0,2.928674439E0,-2.552481540E0,4.997121658E0
8.500359129E1,2.705370735E0,2.089812416E0,-1.483271088E0,3.726451377E0
8.501360029E1,2.954750097E0,1.362084913E0,4.335634392E-1,3.282346828E0
8.502360829E1,3.387026564E0,1.334999440E0,1.308692817E0,3.868701247E0
8.503361729E1,3.062902536E0,1.637344344E0,8.878824475E-1,3.584773868E0
8.504362629E1,2.364476600E0,2.250954078E0,-1.957554245E-1,3.270453186E0
8.505363429E1,-2.814808685E-1,2.299445622E0,-1.323632453E0,2.668086303E0
8.506364329E1,-4.140877380E0,1.377435023E0,-1.487894189E0,4.610642237E0
8.507365129E1,-6.027622721E0,5.741913146E-1,-1.208546678E0,6.174343398E0
8.508366029E1,-6.253490721E0,-1.164660108E-1,-1.592549409E0,6.454140078E0
8.509366929E1,-4.577421438E0,3.054357415E-1,-2.047454309E0,5.023758270E0
8.510367729E1,-2.578635259E0,-2.020365036E-1,-2.324654138E0,3.477670975E0
8.511368629E1,-4.903410727E-1,2.337441999E-1,-1.149837124E0,1.271690265E0
8.512369429E1,1.935191569E-1,-1.340860105E-1,-1.299077948E0,1.320239462E0
8.513370329E1,-7.190312317E-1,-1.480177619E0,-1.212125174E0,2.043814848E0
8.514371229E1,-1.995290128E0,-1.853649223E0,-1.051734586E0,2.919476627E0
8.515372029E1,-2.660761449E0,-1.701884156E0,-1.517992147E0,3.504334649E0
8.516372912E1,-1.841634364E0,-1.195424649E0,-3.012650980E0,3.727830891E0
8.517373813E1,-7.713149875E-2,-7.182807416E-1,-3.084475254E0,3.167943194E0
8.518374612E1,9.058892405E-1,-5.735604000E-1,-3.516216701E0,3.676055867E0
8.519375512E1,3.083640271E-1,-1.085134467E0,-4.134322067E0,4.285466618E0
8.520376312E1,-1.508428734E0,-2.571821791E0,-4.208306009E0,5.157466824E0
8.521377212E1,-2.526996451E0,-4.507471781E0,-3.603486979E0,6.299851691E0
8.522378112E1,-3.125516860E0,-5.463952886E0,-3.488400619E0,7.196705890E0
8.523378912E1,-3.166316100E0,-5.888418058E0,-3.558852551E0,7.573932687E0
8.524379812E1,-2.967695540E0,-5.885662850E0,-4.202828922E0,7.817417409E0
8.525380613E1,-2.495111584E0,-5.666594576E0,-4.191107594E0,7.476714437E0
8.526381512E1,-2.040368945E0,-5.692840388E0,-3.821677585E0,7.153793168E0
8.527382412E1,-1.874093428E0,-5.899557588E0,-3.634373142E0,7.178138620E0
8.528383213E1,-1.955811190E0,-6.172497429E0,-3.669571041E0,7.442491084E0
8.529384112E1,-2.274261957E0,-6.413966385E0,-3.835557706E0,7.811705009E0
8.530384912E1,-2.745330314E0,-6.495065512E0,-3.958615867E0,8.086615740E0
8.531385813E1,-3.093403367E0,-6.714221494E0,-3.845022009E0,8.332713178E0
8.532386712E1,-3.197183259E0,-7.089000535E0,-3.603624973E0,8.570998911E0
8.533387512E1,-3.146980820E0,-7.397501387E0,-3.613574595E0,8.813877490E0
8.534388413E1,-2.977874958E0,-7.806369111E0,-3.893281126E0,9.217633964E0
8.535389212E1,-2.849677386E0,-8.131794144E0,-3.908953126E0,9.461852448E0
8.536390112E1,-2.411825598E0,-8.303164925E0,-3.466352815E0,9.315312787E0
8.537391012E1,-2.235239686E0,-8.187191834E0,-2.797187515E0,8.935919907E0
8.538391812E1,-1.979429848E0,-7.931467951E0,-2.509139931E0,8.551146682E0
8.539392713E1,-1.426583794E0,-7.876371392E0,-2.501648771E0,8.386334968E0
8.540393512E1,-1.157099366E0,-7.843949751E0,-2.560062748E0,8.331887416E0
8.541394412E1,-1.164258989E0,-8.060247613E0,-2.757990998E0,8.598232663E0
8.542395313E1,-1.589612353E0,-8.513734270E0,-2.881592073E0,9.127656410E0
8.543396112E1,-2.129414730E0,-8.990537869E0,-3.023042067E0,9.721263375E0
8.544397012E1,-2.562296969E0,-9.184394703E0,-2.739433397E0,9.920835003E0
8.545397813E1,-3.099217254E0,-8.666755319E0,-1.630367738E0,9.347507385E0
8.546398712E1,-3.353015942E0,-7.603832670E0,-3.103862867E-1,8.316088433E0
8.547399612E1,-2.656252954E0,-5.867532388E0,6.648178947E-1,6.474997985E0
8.548400412E1,-1.337756841E0,-3.847637469E0,1.136584994E0,4.229152741E0
8.549401312E1,7.079852566E-2,-1.965184861E0,1.415034374E0,2.422660985E0
8.550402212E1,1.249264202E0,-1.772372925E-1,8.842744231E-1,1.540784008E0
8.551403012E1,1.591874494E0,1.538092536E0,5.581494784E-1,2.282832428E0
8.552403912E1,2.381047317E0,3.549825912E0,2.515551111E-1,4.281813903E0
8.553404713E1,3.271620946E0,5.618141624E0,-1.855729370E-1,6.503956967E0
8.554405612E1,3.523801124E0,7.786447062E0,-7.876550317E-1,8.582909336E0
8.555406512E1,3.221235781E0,9.775549375E0,-1.472947683E0,1.039746606E1
8.556407313E1,2.751124612E0,1.161277377E1,-1.716325024E0,1.205698855E1
8.557408212E1,2.274695674E0,1.361630467E1,-1.520241133E0,1.388845299E1
8.558409012E1,1.390704987E0,1.543744220E1,-1.379931200E0,1.556126256E1
8.559409913E1,2.772948468E-1,1.631594426E1,-7.588631956E-1,1.633593593E1
8.560410812E1,-2.453803783E-1,1.654717591E1,4.642138128E-1,1.655550472E1
8.561411612E1,-5.508161929E-1,1.651565708E1,1.867121062E0,1.662998702E1
8.562412513E1,-5.169427610E-1,1.634055870E1,2.421964524E0,1.652715948E1
8.563413312E1,-2.805041642E-1,1.611697637E1,2.496940008E0,1.631166207E1
8.564414212E1,-9.603101537E-2,1.599150097E1,2.423001820E0,1.617430874E1
8.565415112E1,1.642824939E-1,1.569090029E1,2.348219587E0,1.586648909E1
8.566415912E1,1.113198763E-1,1.412447332E1,2.139687996E0,1.428605626E1
8.567416813E1,-4.247711273E-1,1.202482238E1,1.731656424E0,1.215629128E1
8.568417712E1,-3.623572165E-1,1.001281652E1,1.197775083E0,1.009071170E1
8.569418512E1,2.912036186E-1,8.044594032E0,7.792165493E-1,8.087488555E0
8.570419413E1,1.507343198E0,6.521983169E0,8.300614516E-1,6.745172347E0
8.571420212E1,3.167224465E0,5.140338736E0,9.578932071E-1,6.113260384E0
8.572421112E1,3.969572965E0,4.194640481E0,9.946685390E-1,5.860194860E0
8.573422013E1,4.023580772E0,4.234013293E0,1.460297670E0,6.020676048E0
8.574422812E1,3.616320156E0,5.046490924E0,2.101782836E0,6.554565829E0
8.575423712E1,2.833282378E0,6.397487177E0,2.572607657E0,7.454773060E0
8.576424512E1,2.128113725E0,7.630964921E0,2.473016710E0,8.299174977E0
8.577425412E1,1.577897456E0,8.464753314E0,2.128114163E0,8.869649314E0
8.578426312E1,1.285164060E0,9.147698162E0,1.894183291E0,9.429737996E0
8.579427112E1,1.255329519E0,9.813488449E0,1.697464246E0,1.003801736E1
8.580428012E1,1.343856656E0,1.036374536E1,1.572934924E0,1.056822089E1
8.581428813E1,1.329928881E0,1.068944579E1,1.465588231E0,1.087110441E1
8.582429712E1,8.899791129E-1,1.074494639E1,1.500442314E0,1.088564481E1
8.583430612E1,3.449570721E-1,1.051253361E1,1.090026248E0,1.057452199E1
8.584431413E1,-3.792977697E-1,9.730614692E0,-6.358331005E-1,9.758740329E0
8.585432312E1,-1.859651390E0,7.295706040E0,-2.325279644E0,7.879882952E0
8.586433212E1,-3.052145998E0,3.053244106E0,-2.680887566E0,5.081835584E0
8.587434013E1,-2.159456847E0,-1.352834617E0,-3.882696204E0,4.644216316E0
8.588434912E1,-3.004425117E-1,-3.566803887E0,-5.854919944E0,6.862393403E0
8.589435712E1,2.402720314E0,-9.840207886E0,-4.864022713E0,1.123661306E1
8.590436613E1,4.779716973E0,-3.056350147E1,-9.139504459E0,3.225684203E1
8.591437512E1,-2.055123809E0,-4.694456265E1,-1.611910593E1,4.967736982E1
8.592438312E1,-9.290036348E0,-4.477177474E1,-1.291224728E1,4.751360562E1
8.593439212E1,-8.630258169E0,-2.489815059E1,-1.274786568E-1,2.635176483E1
8.594440012E1,-9.179816333E0,-1.364552438E1,7.748207442E0,1.817977123E1
8.595440913E1,-9.581209561E0,-7.329579545E0,1.159350602E1,1.673115940E1
8.596441812E1,-8.290698076E0,-3.496525617E0,1.055095917E1,1.386665444E1
8.597442612E1,-7.162675452E0,-2.760336608E0,6.568512973E0,1.010290753E1
8.598443513E1,-6.251269364E0,-3.341070957E0,2.317240161E0,7.457259937E0
8.599444312E1,-4.308180838E0,-3.915398512E0,-1.730371060E0,6.073298251E0
8.600445212E1,-2.805194108E0,-4.455481263E0,-4.531300939E0,6.946446248E0
8.601446113E1,-1.541887379E0,-4.792554535E0,-5.972368287E0,7.811221326E0
8.602446912E1,-8.027589744E-1,-4.242202318E0,-6.404276964E0,7.723695095E0
8.603447812E1,8.826427576E-1,-3.186578164E0,-5.730006461E0,6.615611285E0
8.604448713E1,2.955848204E0,-2.430224447E0,-4.063870135E0,5.581941413E0
8.605449512E1,3.810010343E0,-1.995191018E0,-1.554403490E0,4.573088259E0
8.606450412E1,4.110865669E0,-1.585356749E0,5.582558978E-1,4.441196034E0
8.607451212E1,5.001726395E0,-1.216302132E0,2.253283170E0,5.619069572E0
8.608452112E1,5.232134174E0,-1.074863833E0,3.385828177E0,6.324112010E0
8.609453012E1,4.306113262E0,-7.031382072E-1,3.670113370E0,5.701468839E0
8.610453812E1,2.795047435E0,-8.432152748E-2,3.227892251E0,4.270677776E0
8.611454712E1,1.390343044E0,7.580675358E-1,2.306903453E0,2.798128609E0
8.612455513E1,5.880768438E-1,1.688871177E0,1.207722659E0,2.157942133E0
8.613456412E1,1.923380193E-1,2.841568467E0,2.699497207E-1,2.860835213E0
8.614457312E1,-3.997307186E-1,3.884093104E0,-5.749672401E-1,3.946713977E0
8.615458113E1,-1.092030234E0,4.791686223E0,-1.001470020E0,5.015548733E0
8.616458962E1,-1.340667000E0,5.654909500E0,-1.001860614E0,5.897381975E0
8.617459762E1,-1.004016044E0,6.492560565E0,-5.859095733E-1,6.595807830E0
8.618460663E1,-3.681418669E-1,7.030247127E0,4.995027825E-2,7.040056686E0
8.619461562E1,1.352975535E-1,7.148937419E0,4.144075222E-1,7.162216504E0
8.620462362E1,2.579015328E-1,6.558656321E0,2.250476360E-1,6.567581928E0
8.621463262E1,3.041858992E-1,5.535209395E0,-1.559217064E-1,5.545753662E0
8.622464162E1,3.636457966E-1,4.415249496E0,-4.504541449E-1,4.453041131E0
8.623464963E1,3.823959169E-1,3.138152109E0,-7.964245395E-1,3.260140694E0
8.624465862E1,3.210352358E-1,1.632633827E0,-9.510680446E-1,1.916530005E0
8.625466662E1,1.646640247E-1,1.194469213E-2,-8.942075269E-1,9.093206353E-1
8.626467563E1,7.992617548E-2,-1.488559018E0,-6.615199189E-1,1.630890783E0
8.627468462E1,1.632466596E-1,-2.718510890E0,-1.991630356E-1,2.730680656E0
8.628469262E1,5.133329093E-1,-3.613204467E0,6.277268131E-1,3.703079549E0
8.629470163E1,9.671866255E-1,-3.986530475E0,1.079043130E0,4.241722442E0
8.630470962E1,1.065526560E0,-3.849130263E0,7.571138549E-1,4.065018083E0
8.631471862E1,9.637603033E-1,-3.256015604E0,6.935499430E-2,3.396363004E0
8.632472763E1,6.185944855E-1,-2.368342195E0,-5.032031929E-1,2.498983262E0
8.633473562E1,1.628193744E-1,-1.479644353E0,-7.530827844E-1,1.668229972E0
8.634474462E1,-1.431136729E-1,-8.451086032E-1,-6.921162057E-1,1.101687304E0
8.635475362E1,-3.042106037E-1,-3.526789051E-1,-3.492155993E-1,5.821323186E-1
8.636476162E1,-1.390659378E-1,8.518223763E-2,3.532010615E-3,1.631190479E-1
8.637477063E1,9.686877519E-2,4.758791542E-1,2.597379971E-1,5.507343789E-1
8.638477862E1,2.836465310E-1,8.134324819E-1,3.247451480E-1,9.206449740E-1
8.639478762E1,4.596380742E-1,1.108249095E0,1.196292083E-1,1.205733952E0
8.640479663E1,5.281452222E-1,1.345701014E0,-2.571137667E-1,1.468317433E0
8.641480462E1,4.309254679E-1,1.538196031E0,-6.178787863E-1,1.712751583E0
8.642481362E1,2.644567001E-1,1.642550704E0,-8.591113691E-1,1.872426903E0
8.643482163E1,1.303360449E-1,1.503763533E0,-8.539038388E-1,1.734198378E0
8.644483062E1,4.878361255E-2,1.053036761E0,-4.985182576E-1,1.166098930E0
8.645483962E1,6.259268939E-2,4.922431719E-1,4.448342398E-2,4.981967082E-1
8.646484763E1,2.033199674E-1,-2.302107275E-2,5.271944650E-1,5.655112579E-1
8.647485662E1,4.255970465E-1,-3.638541037E-1,8.431285898E-1,1.012120780E0
8.648486562E1,6.582581958E-1,-5.051795518E-1,9.409104078E-1,1.254520876E0
8.649487362E1,8.104221891E-1,-5.026886380E-1,8.362512410E-1,1.268383274E0
8.650488262E1,8.759560280E-1,-3.455037868E-1,5.352389181E-1,1.083121659E0
8.651489063E1,7.784436205E-1,-1.614503950E-1,1.360472397E-1,8.065665204E-1
8.652489962E1,4.810587640E-1,-2.610957205E-2,-2.163107264E-1,5.280999664E-1
8.653490862E1,-1.377589390E-2,-4.152926445E-2,-4.679993733E-1,4.700402839E-1
8.654491663E1,-3.665821221E-1,-1.960360909E-1,-4.626376958E-1,6.219696446E-1
8.655492562E1,-4.754897296E-1,-4.159177119E-1,-4.205363544E-1,7.588997637E-1
8.656493362E1,-4.679311801E-1,-6.253445113E-1,-3.848660731E-1,8.707107679E-1
8.657494263E1,-3.977704395E-1,-6.786044598E-1,-2.415402194E-1,8.228408187E-1
8.658495162E1,-1.678647906E-1,-6.149844146E-1,-1.018337191E-1,6.455652751E-1
8.659495962E1,1.115258445E-1,-4.934915525E-1,-2.658495069E-2,5.066346671E-1
8.660496863E1,4.239364372E-1,-3.724635440E-1,2.551037863E-2,5.648911168E-1
8.661497762E1,6.515169409E-1,-2.590801853E-1,7.708603665E-2,7.053645325E-1
8.662498562E1,8.246053416E-1,-2.144156438E-1,7.426899433E-2,8.552566405E-1
8.663499462E1,8.615644222E-1,-1.984346187E-1,-3.228817865E-2,8.847101661E-1
8.664500262E1,7.884224787E-1,-1.465891117E-1,-1.011264253E-1,8.082851765E-1
8.665501163E1,6.270675395E-1,-5.757694781E-2,-1.160777557E-1,6.403146488E-1
8.666502062E1,4.464221974E-1,9.757073343E-2,-8.987046205E-2,4.657139962E-1
8.667502862E1,2.320246799E-1,2.469261628E-1,-1.788188182E-2,3.393047947E-1
8.668503763E1,9.185274124E-2,3.447781473E-1,1.063153175E-1,3.723061156E-1
8.669504562E1,-1.583849922E-2,4.189027154E-1,2.183397833E-1,4.726548466E-1
8.670505462E1,-8.136736795E-2,4.642548895E-1,3.392871002E-1,5.807486439E-1
8.671506363E1,-1.349894053E-1,4.680900782E-1,4.213396887E-1,6.440943985E-1
8.672507162E1,-1.562725393E-1,4.412630528E-1,4.102125835E-1,6.224215228E-1
8.673508062E1,-1.956566066E-1,3.746334457E-1,2.891354585E-1,5.120849927E-1
8.674508863E1,-2.272283551E-1,2.971566689E-1,1.059632421E-1,3.887968877E-1
8.675509762E1,-2.313835327E-1,2.487832385E-1,-5.101476386E-2,3.435606862E-1
8.676510662E1,-2.849465132E-1,1.683512789E-1,-1.839148128E-1,3.786308583E-1
8.677511462E1,-3.430540958E-1,1.000628167E-1,-3.162489974E-1,4.771918989E-1
8.678512362E1,-3.739379194E-1,4.884647012E-2,-3.773057695E-1,5.334558922E-1
8.679513262E1,-3.665056698E-1,2.506233573E-2,-3.197924101E-1,4.870541163E-1
8.680514062E1,-3.272117959E-1,5.904401422E-2,-2.364111149E-1,4.079754530E-1
8.681514962E1,-2.565806468E-1,7.913680136E-2,-1.502465451E-1,3.076853684E-1
8.682515763E1,-2.036848336E-1,7.357492983E-2,-1.129227443E-1,2.442382606E-1
8.683516662E1,-1.961366630E-1,3.983123302E-2,-1.041250236E-1,2.256061573E-1
8.684517562E1,-1.418236309E-1,-1.364740133E-2,-7.707682729E-2,1.619908366E-1
8.685518363E1,-1.057901645E-1,-1.127044970E-1,3.078909874E-2,1.576129155E-1
8.686519262E1,-1.000420591E-1,-1.662106133E-1,8.792458177E-2,2.129908769E-1
8.687520162E1,-1.187749301E-1,-1.982802522E-1,1.572175956E-1,2.795351763E-1
8.688520963E1,-1.931133601E-1,-1.750983810E-1,1.417014241E-1,2.967010389E-1
8.689521862E1,-2.611302191E-1,-1.089728040E-1,-4.899893627E-3,2.829983609E-1
8.690522662E1,-3.203155898E-1,-2.441504896E-2,-9.698893547E-2,3.355667225E-1
8.691523562E1,-3.471584027E-1,7.441634417E-2,-4.090244293E-2,3.573930031E-1
8.692524462E1,-3.427978416E-1,1.813040310E-1,8.537183359E-2,3.970766448E-1
8.693525263E1,-2.954785180E-1,2.566442353E-1,2.255633605E-1,4.517218698E-1
8.694526162E1,-2.565828395E-1,2.851289463E-1,3.354873602E-1,5.095930125E-1
8.695526962E1,-2.516707398E-1,2.643801016E-1,3.903472531E-1,5.344211610E-1
8.696527863E1,-2.568139507E-1,2.413409024E-1,3.546429849E-1,4.999704823E-1
8.697528762E1,-2.725517316E-1,2.259007448E-1,2.444978142E-1,4.302264218E-1
8.698529562E1,-2.855644177E-1,2.034123534E-1,1.428252590E-1,3.785798156E-1
8.699530463E1,-3.099417521E-1,9.563881338E-2,1.377277295E-1,3.523912595E-1
8.700531262E1,-2.380707009E-1,-4.187483490E-2,1.035684418E-1,2.629782930E-1
8.701532162E1,-9.135134250E-2,-1.567334461E-1,8.496479429E-2,2.003233815E-1
8.702533063E1,2.810756564E-3,-2.726346159E-1,9.565679356E-2,2.889424792E-1
8.703533862E1,1.070698276E-2,-2.750401604E-1,1.382537596E-1,3.080192062E-1
8.704534762E1,2.657398716E-2,-1.524486065E-1,2.053542868E-1,2.571325291E-1
8.705535663E1,6.180726215E-2,-4.778344631E-3,2.001421519E-1,2.095229133E-1
8.706536462E1,3.195298702E-2,1.596178776E-1,1.405224793E-1,2.150475004E-1
8.707537362E1,-7.036890149E-2,2.637398314E-1,6.694462582E-2,2.810552684E-1
8.708538162E1,-1.549722648E-1,3.056041414E-1,3.921267070E-2,3.448882828E-1
8.709539062E1,-1.890656251E-1,2.677200311E-1,3.250350237E-2,3.293574097E-1
8.710539963E1,-1.606480108E-1,2.241518426E-1,-1.655697584E-2,2.762715428E-1
8.711540762E1,-1.058894210E-1,2.280548590E-1,-8.202693388E-2,2.644806346E-1
8.712541662E1,-6.047526643E-2,1.921319050E-1,-1.314722320E-1,2.405345600E-1
8.713542563E1,-1.160388717E-1,1.201064873E-1,-1.376633370E-1,2.164296246E-1
8.714543362E1,-1.485768726E-1,5.261500061E-2,-1.613270187E-1,2.255434157E-1
8.715544262E1,-1.520505573E-1,2.644520223E-2,-1.461499858E-1,2.125524383E-1
8.716545100E1,-1.447501624E-1,4.041595459E-3,-1.299964678E-1,1.945970854E-1
8.717546000E1,-1.782175782E-1,4.907334208E-2,-1.549043640E-1,2.411743354E-1
8.718546900E1,-2.041667904E-1,9.573938549E-2,-2.764551866E-1,3.567598330E-1
8.719547700E1,-2.393490484E-1,2.035252047E-1,-3.135510191E-1,4.438746641E-1
8.720548600E1,-2.425790504E-1,3.028419167E-1,-2.813726950E-1,4.792999224E-1
8.721549400E1,-2.452779789E-1,3.737832606E-1,-2.274403167E-1,5.016017449E-1
8.722550300E1,-2.983369294E-1,4.150897461E-1,-1.751673782E-1,5.403591687E-1
8.723551200E1,-3.647998908E-1,4.144418746E-1,-9.535734303E-2,5.602981801E-1
8.724552000E1,-4.479766797E-1,3.159624839E-1,2.176406756E-3,5.481971666E-1
8.725552900E1,-4.605473162E-1,1.648347634E-1,1.300724816E-1,5.061552926E-1
8.726553800E1,-4.508070244E-1,2.198202252E-2,1.849779097E-1,4.877776231E-1
8.727554600E1,-4.668399435E-1,-1.197041988E-1,1.557756722E-1,5.064925351E-1
8.728555500E1,-3.890630583E-1,-2.071434617E-1,1.018294068E-1,4.523800451E-1
8.729556300E1,-3.322387934E-1,-2.425460136E-1,2.319707394E-2,4.120064184E-1
8.730557200E1,-3.580149280E-1,-2.320543545E-1,-9.930903755E-2,4.380481675E-1
8.731558100E1,-4.470567665E-1,-1.076758915E-1,-1.205134535E-1,4.753707422E-1
8.732558900E1,-5.482749930E-1,9.254622102E-2,-2.536164008E-2,5.566089146E-1
8.733559800E1,-5.532557975E-1,2.491100979E-1,8.481269360E-2,6.126508070E-1
8.734560600E1,-4.697693986E-1,3.669689155E-1,1.857439680E-1,6.243799279E-1
8.735561500E1,-3.632429235E-1,3.884404761E-1,2.054372442E-1,5.701191859E-1
8.736562400E1,-2.697612941E-1,2.978285140E-1,1.393264313E-1,4.253055772E-1
8.737563200E1,-1.760717963E-1,1.177050358E-1,7.795047440E-2,2.256812561E-1
8.738564100E1,-3.444024637E-2,-5.361896753E-2,3.976815619E-2,7.511744468E-2
8.739565000E1,6.754177272E-2,-1.591927850E-1,5.070478834E-2,1.802087940E-1
8.740565800E1,9.791805804E-2,-2.528365284E-1,5.020441286E-2,2.757439741E-1
8.741566700E1,2.306717804E-1,-2.613763869E-1,1.076076253E-1,3.648376172E-1
8.742567500E1,3.856573476E-1,-1.348438096E-1,1.882451145E-1,4.498340426E-1
8.743568400E1,5.575349361E-1,-9.645566940E-3,3.255810075E-1,6.457098685E-1
8.744569300E1,6.212795269E-1,5.958955944E-2,4.251452760E-1,7.551739348E-1
8.745570100E1,6.674418327E-1,8.915600538E-2,4.320121729E-1,8.000386934E-1
8.746571000E1,6.995480168E-1,6.191675127E-2,4.051734531E-1,8.107814989E-1
8.747571900E1,6.255851242E-1,-7.909528613E-3,3.734778897E-1,7.286323095E-1
8.748572700E1,5.224462335E-1,-7.433155954E-2,3.813776243E-1,6.510945706E-1
8.749573600E1,3.873917779E-1,-8.840346873E-2,5.015168560E-1,6.398489819E-1
8.750574400E1,2.804453266E-1,-4.141290486E-2,5.819498388E-1,6.473254396E-1
8.751575300E1,2.502409494E-1,3.263915777E-2,6.184038663E-1,6.679140583E-1
8.752576200E1,2.533819275E-1,9.689421058E-2,6.295581611E-1,6.855175908E-1
8.753577000E1,2.977231179E-1,1.724361438E-1,6.194682057E-1,7.086001246E-1
8.754577900E1,3.614004658E-1,2.386991304E-1,6.155434084E-1,7.526494929E-1
8.755578700E1,4.812106454E-1,3.041967165E-1,6.654914939E-1,8.757729478E-1
8.756579600E1,6.831348825E-1,3.608427876E-1,7.523906934E-1,1.078412046E0
8.757580500E1,9.174389532E-1,3.668741906E-1,8.331066815E-1,1.292423169E0
8.758581300E1,1.187773713E0,3.127237111E-1,9.649859527E-1,1.561986044E0
8.759582200E1,1.393069601E0,1.882359052E-1,1.063064882E0,1.762436556E0
8.760583100E1,1.564584370E0,5.121283829E-2,1.184879926E0,1.963284860E0
8.761583900E1,1.719820782E0,-6.141506016E-2,1.268142961E0,2.137695465E0
8.762584800E1,1.867827844E0,-1.290609133E-1,1.320873444E0,2.291319321E0
8.763585600E1,1.990843028E0,-2.736379981E-2,1.432351488E0,2.452720026E0
8.764586500E1,2.031002875E0,1.614848936E-1,1.484655855E0,2.520962724E0
8.765587400E1,2.000396648E0,4.223473102E-1,1.413552836E0,2.485577522E0
8.766588200E1,1.835138254E0,8.011878276E-1,1.253057291E0,2.362157260E0
8.767589100E1,1.534956382E0,1.239061249E0,1.139098420E0,2.277917708E0
8.768590000E1,9.909717831E-1,1.554245469E0,1.038513886E0,2.115706772E0
