"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.230857792E1,-1.812085752E0,-1.796381593E-1,3.304994221E0,3.773448217E0
6.231858692E1,-1.248917024E0,-6.249881235E-1,4.233035638E0,4.457465042E0
6.232859592E1,-7.349378510E-1,-9.951262298E-1,4.885685477E0,5.039874249E0
6.233860492E1,-3.275762967E-1,-1.231513664E0,4.937698215E0,5.099489758E0
6.234861392E1,-1.522633959E-1,-1.390640960E0,4.210441412E0,4.436764960E0
6.235862292E1,-2.810999954E-1,-1.403679958E0,3.024700922E0,3.346363743E0
6.236863192E1,-6.115683981E-1,-1.238960385E0,1.882888809E0,2.335446212E0
6.237864092E1,-1.116698029E0,-1.023208360E0,8.897012240E-1,1.756569983E0
6.238864992E1,-1.450778988E0,-8.283022436E-1,-6.451642334E-2,1.671827338E0
6.239865892E1,-1.646689071E0,-6.927357182E-1,-8.358980691E-1,1.972357284E0
6.240866792E1,-1.609573870E0,-5.830089158E-1,-1.132360089E0,2.052526933E0
6.241867692E1,-1.478222310E0,-6.029596156E-1,-8.892749619E-1,1.827433023E0
6.242868592E1,-1.294207071E0,-7.161011919E-1,-4.489053637E-1,1.545732476E0
6.243869492E1,-1.110997798E0,-7.691307601E-1,-1.091178149E-1,1.355649265E0
6.244870392E1,-1.057452944E0,-8.054919630E-1,-3.444770157E-2,1.329740830E0
6.245871292E1,-1.033612457E0,-7.929192799E-1,-2.321572655E-1,1.323243247E0
6.246872192E1,-8.147140454E-1,-7.738655430E-1,-6.774414486E-1,1.312079941E0
6.247873092E1,-5.387299982E-1,-7.712705487E-1,-1.361728817E0,1.655111368E0
6.248873992E1,-2.619785039E-1,-6.937636587E-1,-2.114489420E0,2.240760196E0
6.249874892E1,-5.263100736E-2,-6.179963154E-1,-2.863601945E0,2.930000950E0
6.250875792E1,1.377580619E-1,-5.863804203E-1,-3.451604383E0,3.503768271E0
6.251876692E1,2.325072214E-1,-4.893488002E-1,-3.621887582E0,3.662183981E0
6.252877592E1,3.720294613E-1,-4.072813743E-1,-3.659922550E0,3.701258855E0
6.253878492E1,4.612698859E-1,-3.169474474E-1,-3.559624091E0,3.603352503E0
6.254879392E1,3.883008007E-1,-2.820100415E-1,-3.443662695E0,3.476941174E0
6.255880292E1,2.615763251E-1,-2.898812708E-1,-3.130368295E0,3.154625016E0
6.256881192E1,2.045757300E-1,-2.495097551E-1,-2.618977831E0,2.638778359E0
6.257882092E1,1.685384994E-1,-1.797004321E-1,-2.254045501E0,2.267469645E0
6.258882992E1,9.721317619E-2,-1.330601165E-1,-2.077917425E0,2.084441465E0
6.259883892E1,5.537291296E-2,-7.685872614E-2,-2.070173957E0,2.072340135E0
6.260884792E1,-4.755003277E-2,-2.516963214E-2,-2.026024556E0,2.026738764E0
6.261885692E1,-4.796273656E-2,-2.116399705E-2,-1.993570170E0,1.994259351E0
6.262886592E1,2.430906817E-2,3.979498029E-2,-1.890074453E0,1.890649626E0
6.263887492E1,1.188786085E-1,1.392795074E-1,-1.656273535E0,1.666365184E0
6.264888392E1,1.062332007E-1,3.061935407E-1,-1.144084341E0,1.189104266E0
6.265889292E1,-5.661632337E-2,4.616929320E-1,-6.296884078E-1,7.828622244E-1
6.266890192E1,-2.466178318E-1,5.729385486E-1,-2.849868590E-1,6.857816309E-1
6.267891092E1,-4.300112557E-1,7.368248937E-1,-9.431558847E-3,8.531761590E-1
6.268891992E1,-6.338286019E-1,9.857721466E-1,3.101450890E-1,1.212301694E0
6.269892892E1,-8.198186646E-1,1.176581411E0,5.853074563E-1,1.548880654E0
6.270893792E1,-8.076077780E-1,1.259727356E0,5.798005486E-1,1.604777870E0
6.271894692E1,-6.866000155E-1,1.335862489E0,4.236828142E-1,1.560594534E0
6.272895592E1,-6.521934637E-1,1.355692444E0,1.391362506E-1,1.510833284E0
6.273896492E1,-8.508264492E-1,1.327747723E0,3.793673515E-2,1.577421586E0
6.274897392E1,-1.168209003E0,1.228707292E0,2.018084621E-1,1.707384122E0
6.275898392E1,-1.413698285E0,1.199631135E0,5.663344109E-1,1.938657362E0
6.276899292E1,-1.491283674E0,1.236516541E0,8.596114522E-1,2.119394254E0
6.277900192E1,-1.379113905E0,1.193832452E0,9.925707042E-1,2.076628924E0
6.278901092E1,-1.129777227E0,1.221911366E0,9.903686428E-1,1.936567587E0
6.279901992E1,-6.936243488E-1,1.265537442E0,8.139493757E-1,1.656868534E0
6.280902892E1,-4.085297183E-1,1.219564878E0,6.474499100E-1,1.439939724E0
6.281903792E1,-5.317540506E-1,1.097005484E0,7.352926308E-1,1.423670838E0
6.282904692E1,-1.048872374E0,8.345166644E-1,1.291786762E0,1.861522055E0
6.283905592E1,-1.646907757E0,3.586363408E-1,2.235408086E0,2.799638279E0
6.284906492E1,-1.996493485E0,-1.804085299E-1,3.305509361E0,3.865866735E0
6.285907392E1,-1.895394834E0,-5.993203086E-1,4.225992667E0,4.670194903E0
6.286908292E1,-1.737945689E0,-9.851350924E-1,4.830298896E0,5.227115246E0
6.287909192E1,-1.308431154E0,-1.331175069E0,4.886109985E0,5.230496146E0
6.288910092E1,-5.543335855E-1,-1.539190643E0,4.243209794E0,4.547661257E0
6.289910992E1,3.293814053E-1,-1.537580612E0,2.974756930E0,3.364791976E0
6.290911892E1,6.361306507E-1,-1.183569711E0,1.616376228E0,2.101944713E0
6.291912792E1,3.901534910E-1,-7.506260768E-1,6.386521894E-1,1.059969751E0
6.292913692E1,1.415364596E-1,-5.042124224E-1,-9.881092787E-2,5.329412123E-1
6.293914592E1,-5.759251602E-2,-3.633988979E-1,-7.100309050E-1,7.996996580E-1
6.294915492E1,-1.733109238E-1,-3.746995193E-1,-1.074696602E0,1.151264172E0
6.295916392E1,-2.243580300E-1,-5.221294606E-1,-1.183200459E0,1.312600102E0
6.296917292E1,-1.793624996E-1,-7.751463756E-1,-1.019387205E0,1.293125316E0
6.297918192E1,-1.433115280E-1,-1.117568095E0,-5.599264473E-1,1.258178949E0
6.298919092E1,-1.624821362E-1,-1.413324063E0,-2.671826720E-2,1.422884120E0
6.299919992E1,-2.682227090E-1,-1.565784657E0,4.124889046E-1,1.641271492E0
6.300920892E1,-5.079077530E-1,-1.663223535E0,7.711834252E-1,1.902368705E0
6.301921792E1,-6.880121181E-1,-1.749127612E0,9.162814969E-1,2.091023639E0
6.302922692E1,-6.714967306E-1,-1.692370736E0,7.200161952E-1,1.957919786E0
6.303923592E1,-6.464093249E-1,-1.601905539E0,3.032406968E-1,1.753824761E0
6.304924492E1,-5.905312125E-1,-1.435013140E0,-1.924032158E-1,1.563652399E0
6.305925392E1,-4.761440331E-1,-1.332897366E0,-7.890338051E-1,1.620463784E0
6.306926292E1,-3.702250837E-1,-1.243780830E0,-1.262069458E0,1.810214540E0
6.307927192E1,-2.539902389E-1,-1.109077353E0,-1.594375495E0,1.958723267E0
6.308928092E1,-2.282599501E-1,-8.964208442E-1,-1.879479298E0,2.094782892E0
6.309928992E1,-4.707413885E-1,-7.215659997E-1,-1.894323040E0,2.081036935E0
6.310929892E1,-7.534049660E-1,-5.607497352E-1,-1.751674367E0,1.987566954E0
6.311930792E1,-9.476513703E-1,-4.039762357E-1,-1.656520872E0,1.950718155E0
6.312931692E1,-1.033747674E0,-2.544790113E-1,-1.707974616E0,2.012603068E0
6.313932592E1,-1.007076915E0,-1.976399821E-1,-1.852667475E0,2.117933486E0
6.314933492E1,-8.529409486E-1,9.098267555E-4,-2.034141660E0,2.205729218E0
6.315934392E1,-7.575902568E-1,2.039839187E-1,-2.129566466E0,2.269494606E0
6.316935292E1,-6.843530767E-1,3.178987893E-1,-2.153234825E0,2.281626391E0
6.317936192E1,-6.801620118E-1,4.163357878E-1,-2.127584260E0,2.272129097E0
6.318937092E1,-6.163112940E-1,4.999766994E-1,-2.101641918E0,2.246489497E0
6.319937992E1,-5.980058179E-1,4.815342888E-1,-2.002222295E0,2.144383442E0
6.320938892E1,-5.845412517E-1,3.605852178E-1,-1.790947775E0,1.918125154E0
6.321939792E1,-5.268289774E-1,2.705784425E-1,-1.435310179E0,1.552699834E0
6.322940692E1,-4.722135347E-1,1.902815536E-1,-9.446820080E-1,1.073134096E0
6.323941692E1,-4.134495656E-1,7.685931087E-2,-4.515477204E-1,6.170439537E-1
6.324942592E1,-4.406646634E-1,-2.511671484E-2,2.427997828E-2,4.420471833E-1
6.325943492E1,-5.349348994E-1,-1.395461404E-1,4.783197820E-1,7.310391821E-1
6.326944392E1,-6.494127472E-1,-2.561793816E-1,9.085432917E-1,1.145781700E0
6.327945292E1,-8.161632778E-1,-3.433675066E-1,1.180116053E0,1.475363562E0
6.328946192E1,-9.289668851E-1,-4.050556317E-1,1.299213311E0,1.647727152E0
6.329947113E1,-9.445400669E-1,-3.762750515E-1,1.174693345E0,1.553590457E0
6.330948013E1,-9.612508245E-1,-2.979422423E-1,9.092958283E-1,1.356315461E0
6.331948913E1,-8.317349978E-1,-7.241162628E-2,6.909070015E-1,1.083687702E0
6.332949813E1,-6.188614109E-1,2.407985732E-1,5.248226881E-1,8.464113969E-1
6.333950713E1,-3.876894743E-1,4.660540777E-1,3.104631776E-1,6.810997845E-1
6.334951613E1,-3.170839798E-1,5.812152824E-1,7.040047646E-3,6.621200926E-1
6.335952513E1,-4.603676971E-1,6.762065166E-1,-4.928179532E-1,9.550200022E-1
6.336953413E1,-7.813222048E-1,8.191659692E-1,-9.368473238E-1,1.469414911E0
6.337954313E1,-1.333262963E0,8.609402320E-1,-1.192001688E0,1.984861768E0
6.338955213E1,-2.296489416E0,6.766140676E-1,-8.878219289E-1,2.553409096E0
6.339956113E1,-3.179665586E0,1.758766454E-1,2.121627116E-1,3.191585632E0
6.340957013E1,-3.510145537E0,-4.312248453E-1,2.134365860E0,4.130689311E0
6.341957913E1,-2.879847264E0,-9.813420036E-1,3.850117857E0,4.907133574E0
6.342958813E1,-1.680521938E0,-1.370188861E0,4.967728930E0,5.420323073E0
6.343959713E1,-5.433443284E-1,-1.614587857E0,5.482259933E0,5.740844100E0
6.344960613E1,3.039063840E-1,-1.636012640E0,5.109025726E0,5.373177861E0
6.345961513E1,5.285295670E-1,-1.419860958E0,3.860054031E0,4.146729527E0
6.346962413E1,-1.648967073E-1,-9.780320410E-1,2.169597673E0,2.385558983E0
6.347963313E1,-1.266471388E0,-5.658131316E-1,9.116551799E-1,1.659882359E0
6.348964213E1,-2.277251784E0,-2.316514814E-1,-3.573818207E-3,2.289006524E0
6.349965113E1,-3.153294351E0,-9.372765094E-2,-4.777467549E-1,3.190657001E0
6.350966013E1,-3.559637832E0,-2.112774432E-1,-8.682939827E-2,3.566959349E0
6.351966913E1,-3.345425379E0,-6.401873758E-1,1.041425360E0,3.561780120E0
6.352967813E1,-2.906275802E0,-1.007891871E0,2.088082809E0,3.717845462E0
6.353968713E1,-2.502574678E0,-1.185746191E0,2.660015345E0,3.839864019E0
6.354969613E1,-2.159914392E0,-1.229111043E0,2.636711851E0,3.623284908E0
6.355970513E1,-1.868773923E0,-1.155344032E0,2.050850079E0,3.005515239E0
6.356971413E1,-1.606370765E0,-8.757157074E-1,9.764417446E-1,2.073823405E0
6.357972313E1,-1.528200947E0,-5.050417037E-1,-2.105488801E-1,1.623205498E0
6.358973213E1,-1.483268457E0,-2.813374655E-1,-1.239713214E0,1.953490450E0
6.359974113E1,-1.461846744E0,-1.092512776E-1,-2.163007277E0,2.612954692E0
6.360975013E1,-1.452080578E0,8.514086857E-2,-2.858798457E0,3.207571604E0
6.361975913E1,-1.363774027E0,2.355175142E-1,-3.254090116E0,3.536163257E0
6.362976813E1,-1.276419695E0,3.789307107E-1,-3.402799428E0,3.654022396E0
6.363977713E1,-1.197789847E0,4.455322511E-1,-3.498443504E0,3.724554531E0
6.364978613E1,-1.128263237E0,4.269326967E-1,-3.444725718E0,3.649847221E0
6.365979513E1,-1.115650281E0,3.582260124E-1,-3.304742791E0,3.506326616E0
6.366980413E1,-1.114823924E0,3.142705920E-1,-3.145420198E0,3.351904922E0
6.367981313E1,-1.125632063E0,2.863649015E-1,-2.915620530E0,3.138454312E0
6.368982213E1,-1.097984308E0,1.966706599E-1,-2.659151711E0,2.883632555E0
6.369983113E1,-1.023183436E0,1.188598609E-1,-2.283133060E0,2.504741220E0
6.370984013E1,-9.165153124E-1,6.313443393E-2,-1.779040505E0,2.002241592E0
6.371984913E1,-6.812433082E-1,-1.032103729E-1,-1.468757422E0,1.622341885E0
6.372985913E1,-3.185021124E-1,-2.144233914E-1,-1.248364170E0,1.306075835E0
6.373986813E1,-8.075094352E-2,-1.783052865E-1,-1.100765244E0,1.118032921E0
6.374987713E1,-2.061728696E-2,-7.810666814E-2,-1.086002194E0,1.089002520E0
6.375988613E1,-9.412568187E-2,-2.498792991E-2,-1.118208658E0,1.122441376E0
6.376989513E1,-2.412787392E-1,1.129771234E-1,-1.097677329E0,1.129546271E0
6.377990413E1,-3.514345445E-1,3.194867469E-1,-9.818966120E-1,1.090733229E0
6.378991313E1,-5.578287587E-1,4.602958860E-1,-7.335583466E-1,1.030122844E0
6.379992213E1,-8.556913327E-1,5.684958342E-1,-4.578901953E-1,1.124748239E0
6.380993113E1,-9.981250475E-1,6.866464278E-1,-1.020491159E-1,1.215792313E0
6.381994013E1,-9.032754620E-1,7.196042588E-1,2.365017468E-1,1.178842621E0
6.382994913E1,-6.713677264E-1,7.857253043E-1,3.393519312E-1,1.087776912E0
6.383995813E1,-4.217678877E-1,7.869032259E-1,5.168985415E-1,1.031643805E0
6.384996713E1,-4.424738650E-1,7.086487694E-1,7.810985488E-1,1.143713750E0
6.385997613E1,-5.460417952E-1,6.557662587E-1,9.593251902E-1,1.283937634E0
6.386998513E1,-7.217672901E-1,6.409492680E-1,1.060757425E0,1.434214175E0
6.387999413E1,-8.030239264E-1,6.875641483E-1,1.158245128E0,1.568159322E0
6.389000313E1,-8.525425339E-1,8.483111233E-1,1.327831339E0,1.791534705E0
6.390001213E1,-9.365562786E-1,1.113109301E0,1.461630251E0,2.062162207E0
6.391002113E1,-8.855363984E-1,1.340470388E0,1.280256053E0,2.054286040E0
6.392003013E1,-8.044705275E-1,1.582266203E0,8.153304881E-1,1.953331250E0
6.393003913E1,-5.671543367E-1,1.740549162E0,3.633389640E-1,1.866330793E0
6.394004813E1,-3.179856205E-1,1.675336335E0,1.624023217E-1,1.712962698E0
6.395005713E1,-4.721113546E-1,1.290457106E0,3.485577875E-1,1.417625199E0
6.396006613E1,-9.090401588E-1,7.365006655E-1,1.435583244E0,1.851941276E0
6.397007513E1,-1.284303204E0,1.161039220E-1,3.161393622E0,3.414282424E0
6.398008413E1,-1.148207432E0,-4.167301825E-1,4.748576456E0,4.903164561E0
6.399009313E1,-1.070521544E0,-8.315793157E-1,6.182503184E0,6.329366963E0
6.400010213E1,-1.166823212E0,-1.114712900E0,7.013931642E0,7.197172940E0
6.401011113E1,-1.064625577E0,-1.169772329E0,6.647489560E0,6.833074884E0
6.402012013E1,-5.878158021E-1,-9.688315934E-1,4.602422962E0,4.739879661E0
6.403012913E1,-1.885582695E-1,-5.554314002E-1,1.983607099E0,2.068515261E0
6.404013813E1,-1.717351722E-1,-2.665160894E-1,-2.522500527E-1,4.051590853E-1
6.405014713E1,-2.349194171E-1,1.108807504E-2,-2.074009731E0,2.087301234E0
6.406015613E1,-3.530424192E-1,2.794922304E-1,-3.071167576E0,3.104001471E0
6.407016513E1,-5.374550128E-1,3.235261497E-1,-3.207676672E0,3.268442549E0
6.408017413E1,-7.830751269E-1,1.516644949E-1,-2.527085329E0,2.649975289E0
6.409018313E1,-1.103314995E0,-2.328820279E-1,-1.175077507E0,1.628602212E0
6.410019213E1,-1.197837283E0,-7.398932201E-1,9.455181599E-2,1.411097509E0
6.411020113E1,-1.121861998E0,-1.134531745E0,9.387225258E-1,1.851198693E0
6.412021013E1,-1.008763618E0,-1.409234228E0,1.398393198E0,2.226892158E0
6.413021913E1,-8.222203354E-1,-1.585350902E0,1.608655565E0,2.403571611E0
6.414022813E1,-6.261939655E-1,-1.606586381E0,1.485955253E0,2.276247284E0
6.415023713E1,-4.769061445E-1,-1.440354572E0,9.685556048E-1,1.800044645E0
6.416024613E1,-4.253552276E-1,-1.126231476E0,6.281722248E-2,1.205516657E0
6.417025613E1,-5.049172677E-1,-7.589773625E-1,-9.189823258E-1,1.294417475E0
6.418026513E1,-5.632779982E-1,-3.944591613E-1,-1.673382488E0,1.809168064E0
6.419027413E1,-5.830365073E-1,-8.879055440E-2,-2.167061151E0,2.245878306E0
6.420028313E1,-4.969672471E-1,1.204950348E-1,-2.721653184E0,2.769276359E0
6.421029213E1,-3.706393224E-1,3.690019923E-1,-3.295706504E0,3.336947308E0
6.422030113E1,-3.916766176E-1,5.705435291E-1,-3.802789325E0,3.865247358E0
6.423031013E1,-4.513917460E-1,7.293094674E-1,-4.054479799E0,4.144207191E0
6.424031913E1,-5.441340314E-1,8.987304944E-1,-3.879626416E0,4.019365556E0
6.425032813E1,-6.491424597E-1,8.837195224E-1,-3.341008977E0,3.516345704E0
6.426033713E1,-6.019218444E-1,7.413314889E-1,-2.533295656E0,2.707299238E0
6.427034613E1,-4.527955893E-1,6.557326372E-1,-1.799591129E0,1.968130425E0
6.428035513E1,-2.887193560E-1,6.249223423E-1,-1.261742599E0,1.437317358E0
6.429036413E1,1.601884471E-2,5.921880211E-1,-1.004641696E0,1.166296786E0
6.430037367E1,3.506186387E-1,6.910733548E-1,-1.024843826E0,1.284842667E0
6.431038267E1,6.292713551E-1,8.282580972E-1,-1.315966169E0,1.677426860E0
6.432039167E1,6.667371701E-1,1.021926358E0,-1.738972460E0,2.124358056E0
6.433040067E1,5.739720440E-1,1.240113310E0,-1.986086318E0,2.410780743E0
6.434040967E1,3.253271287E-1,1.405384422E0,-1.872338678E0,2.363597944E0
6.435041867E1,9.660313801E-2,1.413744917E0,-1.331291136E0,1.944310403E0
6.436042767E1,1.783938444E-2,1.379473509E0,-6.384183007E-1,1.520145826E0
6.437043667E1,1.839717318E-1,1.267638931E0,-1.461143178E-1,1.289225912E0
6.438044567E1,3.425003279E-1,1.163224178E0,2.295950156E-1,1.234143766E0
6.439045467E1,3.084706292E-1,1.056162537E0,6.986200637E-1,1.303343173E0
6.440046367E1,2.197386383E-1,9.675370198E-1,1.298236241E0,1.633961533E0
6.441047267E1,1.745305433E-1,8.798638684E-1,1.650185414E0,1.878226088E0
6.442048167E1,1.545815794E-1,8.583744738E-1,1.615347703E0,1.835769703E0
6.443049067E1,1.432843568E-1,8.538153997E-1,1.465751953E0,1.702339547E0
6.444049967E1,9.465299109E-2,9.271859694E-1,1.378990967E0,1.664406530E0
6.445050867E1,1.268903172E-1,9.808406049E-1,1.267941817E0,1.608050340E0
6.446051767E1,3.174076963E-1,1.127677054E0,1.095071810E0,1.603616367E0
6.447052667E1,3.987863202E-1,1.354619480E0,9.338699216E-1,1.692967069E0
6.448053567E1,4.334282224E-1,1.613509046E0,6.533251923E-1,1.793907822E0
6.449054467E1,2.073320710E-1,1.712909373E0,3.174196100E-1,1.754366073E0
6.450055367E1,-4.061333466E-1,1.619807082E0,1.820524746E-1,1.679839987E0
6.451056267E1,-1.361001424E0,1.413137245E0,5.163828170E-1,2.028776223E0
6.452057167E1,-2.335745429E0,9.936767051E-1,1.374589183E0,2.886623551E0
6.453058067E1,-2.717986395E0,3.027635640E-1,2.492583248E0,3.700282025E0
6.454058967E1,-2.314876863E0,-5.691182703E-1,3.360004826E0,4.119730929E0
6.455059867E1,-1.468674684E0,-1.274708361E0,4.110055245E0,4.546915531E0
6.456060767E1,-3.838989802E-1,-1.822593345E0,4.763072289E0,5.114301766E0
6.457061667E1,7.031109446E-1,-2.145246067E0,4.811373214E0,5.314673827E0
6.458062567E1,1.428275394E0,-2.263080618E0,3.998148893E0,4.811101646E0
6.459063467E1,1.404454130E0,-2.174120787E0,2.656636239E0,3.709044177E0
6.460064367E1,6.886611591E-1,-1.887695952E0,1.496912935E0,2.505673269E0
6.461065367E1,-4.488081537E-2,-1.587902042E0,6.423985004E-1,1.713511896E0
6.462066267E1,-6.544447149E-1,-1.332562759E0,-1.359799236E-1,1.490809153E0
6.463067167E1,-1.235994385E0,-1.128640675E0,-8.388357103E-1,1.872206517E0
6.464068067E1,-1.672811800E0,-9.302478638E-1,-1.200467872E0,2.259376798E0
6.465068967E1,-1.871067640E0,-6.947769812E-1,-1.255094315E0,2.357725791E0
6.466069867E1,-1.944446542E0,-4.045995489E-1,-1.279645019E0,2.362639313E0
6.467070767E1,-1.931400819E0,-1.248541340E-1,-1.458183317E0,2.423261493E0
6.468071667E1,-1.902484291E0,8.852699116E-2,-1.744561813E0,2.582785207E0
6.469072567E1,-1.631154043E0,1.444993168E-1,-2.005369266E0,2.589024808E0
6.470073467E1,-1.144111823E0,1.466829595E-1,-2.199103308E0,2.483256554E0
6.471074367E1,-5.605583120E-1,8.192723885E-2,-2.410213521E0,2.475897193E0
6.472075267E1,-5.901390105E-2,-2.185733065E-2,-2.518225043E0,2.519011264E0
6.473076167E1,2.274972905E-1,-1.756162982E-1,-2.422828889E0,2.439814732E0
6.474077067E1,4.045260201E-1,-2.341242689E-1,-2.191422406E0,2.240711413E0
6.475077967E1,4.847117024E-1,-2.659494942E-1,-1.921853485E0,1.999798836E0
6.476078867E1,4.538623407E-1,-2.426527253E-1,-1.647154802E0,1.725685461E0
6.477079767E1,4.097421020E-1,-2.079951087E-1,-1.501336353E0,1.570083247E0
6.478080667E1,3.350762279E-1,-1.494905001E-1,-1.599190092E0,1.640741430E0
6.479081567E1,3.132669540E-1,-5.299799323E-2,-1.931468647E0,1.957425887E0
6.480082467E1,2.798980272E-1,9.184192389E-2,-2.373656144E0,2.391865660E0
6.481083367E1,2.626104052E-1,2.549062966E-1,-2.793302625E0,2.817176069E0
6.482084267E1,2.258347443E-1,4.757534391E-1,-3.179801241E0,3.223116287E0
6.483085167E1,1.900433526E-1,6.630789328E-1,-3.432321435E0,3.500945670E0
6.484086067E1,9.370581524E-2,7.562950985E-1,-3.440117528E0,3.523516945E0
6.485086967E1,3.418793902E-3,8.336571237E-1,-3.146753363E0,3.255311447E0
6.486087867E1,4.243063102E-2,9.203002882E-1,-2.709234282E0,2.861591057E0
6.487088767E1,3.444841420E-2,9.268791367E-1,-2.200675040E0,2.388150384E0
6.488089667E1,3.835473798E-2,8.477489135E-1,-1.579920008E0,1.793403618E0
6.489090567E1,4.312157091E-2,7.878921363E-1,-9.205353463E-1,1.212443323E0
6.490091467E1,-1.182621293E-1,8.810882753E-1,-5.190105557E-2,8.905033406E-1
6.491092367E1,-4.495624811E-1,9.712118487E-1,7.020804459E-1,1.279951496E0
6.492093267E1,-6.580294966E-1,1.031989124E0,1.191382468E0,1.708038804E0
6.493094167E1,-7.625749350E-1,1.123559591E0,1.478496544E0,2.007450801E0
6.494095067E1,-7.215279928E-1,1.240082027E0,1.602148198E0,2.150647560E0
6.495095967E1,-6.417003429E-1,1.391873260E0,1.414737335E0,2.085802539E0
6.496096867E1,-5.297107411E-1,1.470822220E0,1.073999029E0,1.896677460E0
6.497097767E1,-4.554373979E-1,1.494959234E0,9.563243991E-1,1.832179765E0
6.498098667E1,-3.014627595E-1,1.439331602E0,1.216374053E0,1.908434199E0
6.499099567E1,-1.401559411E-1,1.291481538E0,1.673205902E0,2.118297958E0
6.500100467E1,-5.657747593E-2,1.105730553E0,2.039211781E0,2.320393448E0
6.501101367E1,-3.122914740E-2,1.013823579E0,2.172948713E0,2.398024107E0
6.502102367E1,-8.409394288E-2,9.588359244E-1,2.139483928E0,2.346024211E0
6.503103267E1,-8.721821071E-2,9.836592552E-1,1.975585304E0,2.208648872E0
6.504104167E1,-5.076783777E-2,1.066488866E0,1.845462536E0,2.132066567E0
6.505105067E1,7.289659800E-3,1.164710979E0,1.876002544E0,2.208164475E0
6.506105967E1,7.706171589E-2,1.250763575E0,1.948734890E0,2.316876280E0
6.507106867E1,-4.938302524E-2,1.256158508E0,2.068113983E0,2.420220719E0
6.508107767E1,-3.838698538E-1,1.075673087E0,2.175164807E0,2.456780535E0
6.509108667E1,-9.240634100E-1,7.087638134E-1,2.549418184E0,2.802815086E0
6.510109567E1,-1.207493082E0,1.749922541E-1,3.235396568E0,3.457810403E0
6.511110467E1,-9.412509350E-1,-4.074404186E-1,3.924203249E0,4.056024181E0
6.512111367E1,-3.628839044E-1,-8.562221137E-1,4.284782327E0,4.384536535E0
6.513112267E1,1.383446838E-1,-1.071607811E0,4.307318081E0,4.440773762E0
6.514113167E1,5.592959712E-1,-1.212080735E0,3.800108961E0,4.027751209E0
6.515114067E1,8.660689710E-1,-1.139035855E0,2.735000038E0,3.086697807E0
6.516114967E1,9.629359920E-1,-8.455673173E-1,1.437504054E0,1.925784962E0
6.517115867E1,8.938095508E-1,-6.507030085E-1,3.823891926E-1,1.169842474E0
6.518116767E1,8.279282411E-1,-5.949398670E-1,-5.021401691E-1,1.136469695E0
6.519117667E1,8.804643043E-1,-5.645863858E-1,-1.265990016E0,1.642165004E0
6.520118567E1,9.901230597E-1,-6.033095714E-1,-1.715649086E0,2.070695028E0
6.521119467E1,1.103340869E0,-7.514332849E-1,-1.725641978E0,2.181708801E0
6.522120367E1,1.223033227E0,-9.635652986E-1,-1.162399575E0,1.943049441E0
6.523121267E1,1.195101882E0,-1.224901047E0,-4.184741145E-1,1.761752443E0
6.524122167E1,1.064196026E0,-1.350890711E0,1.182143283E-1,1.723773048E0
6.525123067E1,8.405515026E-1,-1.386266658E0,3.534045446E-1,1.659263947E0
6.526123967E1,6.802944513E-1,-1.393269283E0,2.738169229E-1,1.574476276E0
6.527124867E1,5.641898349E-1,-1.350874923E0,-1.188662928E-1,1.468775825E0
6.528125767E1,4.656480617E-1,-1.259218064E0,-5.711519319E-1,1.458997182E0
6.529126667E1,3.058245997E-1,-1.226808409E0,-8.571351564E-1,1.527503923E0
6.530127575E1,1.937485870E-1,-1.160181141E0,-9.101577079E-1,1.487261190E0
6.531128475E1,1.408179829E-1,-1.086991835E0,-8.939854789E-1,1.414422493E0
6.532129375E1,1.597554516E-1,-1.068318459E0,-9.165399438E-1,1.416640958E0
6.533130275E1,2.611781845E-1,-9.995490637E-1,-1.084098925E0,1.497525577E0
6.534131175E1,3.502931681E-1,-8.811590266E-1,-1.414147936E0,1.702633525E0
6.535132075E1,3.380091181E-1,-7.292264369E-1,-1.860440179E0,2.026637368E0
6.536132975E1,2.415984723E-1,-5.399085045E-1,-2.253332140E0,2.329673099E0
6.537133875E1,1.074188698E-1,-3.241213962E-1,-2.548337034E0,2.571111653E0
6.538134775E1,-3.430638168E-2,-1.208467448E-1,-2.753486010E0,2.756350136E0
6.539135675E1,-3.139212940E-2,2.113037556E-2,-2.797721366E0,2.797977270E0
6.540136575E1,4.719196390E-2,1.152696705E-1,-2.638153190E0,2.641091902E0
6.541137475E1,1.917564589E-1,1.539121646E-1,-2.449303327E0,2.461614568E0
6.542138375E1,3.173530249E-1,1.337728921E-1,-2.255465789E0,2.281607779E0
6.543139375E1,4.343198131E-1,1.250067464E-1,-2.059418004E0,2.108426641E0
6.544140275E1,5.450512403E-1,1.494045460E-1,-2.004570537E0,2.082715921E0
6.545141175E1,6.564264824E-1,2.186013731E-1,-2.051541805E0,2.165064910E0
6.546142075E1,6.401873758E-1,2.798240599E-1,-2.059449579E0,2.174735375E0
6.547142975E1,4.958926385E-1,2.951127747E-1,-1.877343310E0,1.964031304E0
6.548143875E1,3.178685666E-1,2.395016608E-1,-1.292601864E0,1.352486987E0
6.549144775E1,1.995424285E-1,1.565691394E-1,-5.587494028E-1,6.136220101E-1
