"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.873066358E1,5.686802554E0,-9.165791202E-1,2.620968808E0,6.328453054E0
5.874066458E1,4.238855372E0,-8.735330880E-2,-1.274436904E0,4.427156524E0
5.875066458E1,3.275989693E0,8.837791640E-1,-2.103795447E0,3.992383920E0
5.876066558E1,2.216087716E0,1.900246269E0,-1.671426823E-2,2.919291012E0
5.877066658E1,9.222012180E-1,2.223038886E0,1.915205201E0,3.075771112E0
5.878066658E1,-1.491273880E-1,1.120807160E0,2.430105164E0,2.680272146E0
5.879066758E1,-5.692176729E-1,-5.841894686E-1,2.639910278E0,2.763044041E0
5.880066758E1,-7.540113223E-1,-1.742476696E0,2.752411292E0,3.343729360E0
5.881066858E1,-6.332938010E-1,-2.526942072E0,2.757659168E0,3.793571057E0
5.882066958E1,-3.195094049E-1,-3.387202565E0,2.415300014E0,4.172397588E0
5.883066958E1,3.263284278E-1,-4.505277906E0,1.685033065E0,4.821136348E0
5.884067058E1,1.523074547E0,-5.366154696E0,6.078098810E-1,5.611132252E0
5.885067058E1,2.802295643E0,-5.650580807E0,-9.517518765E-1,6.378695475E0
5.886067158E1,3.371122137E0,-5.484602913E0,-2.337143206E0,6.848910274E0
5.887067258E1,1.957712705E0,-3.853242610E0,-2.247969074E0,4.871702228E0
5.888067258E1,-1.313462391E0,-7.859570003E-1,-7.901775205E-1,1.722583052E0
5.889067358E1,-4.203165137E0,1.646178317E0,-5.361142462E-1,4.545758320E0
5.890067458E1,-6.259454881E0,2.914640536E0,-1.446138053E0,7.054588587E0
5.891067458E1,-7.623247765E0,3.425983638E0,-2.025414691E0,8.599626448E0
5.892067558E1,-8.117088397E0,3.457543985E0,-1.746986654E0,8.994092328E0
5.893067558E1,-8.189508501E0,3.233890325E0,-1.198613720E0,8.886099874E0
5.894067658E1,-7.938374097E0,2.541596949E0,-8.549325103E-1,8.379045766E0
5.895067758E1,-7.629634094E0,1.292383763E0,-7.075896925E-1,7.770601996E0
5.896067758E1,-7.032526372E0,-8.045809668E-1,-5.291560596E-1,7.098153552E0
5.897067858E1,-5.922268174E0,-3.414371653E0,-7.671778997E-2,6.836452276E0
5.898067858E1,-4.328033012E0,-5.606810305E0,9.323280108E-1,7.144048367E0
5.899067958E1,-2.777373641E0,-6.451097959E0,2.053578390E0,7.317626214E0
5.900068058E1,-1.629235133E0,-5.452829143E0,2.669438717E0,6.285988852E0
5.901068058E1,-1.337089235E0,-3.012125900E0,2.656256754E0,4.232778049E0
5.902068158E1,-1.639772108E0,-5.649404347E-1,2.236574605E0,2.830243139E0
5.903068158E1,-1.808097659E0,9.297429568E-1,1.682138693E0,2.638793227E0
5.904068258E1,-1.714297210E0,1.720869480E0,1.364758844E0,2.786175407E0
5.905068358E1,-1.382957718E0,2.105473014E0,1.254517779E0,2.814143479E0
5.906068358E1,-6.594410875E-1,2.040120438E0,1.273989007E0,2.493993172E0
5.907068458E1,3.910439488E-1,1.677395432E0,1.034015769E0,2.008919962E0
5.908068458E1,1.741339998E0,1.241045794E0,7.248126662E-1,2.257833708E0
5.909068558E1,3.076029243E0,4.105447054E-1,4.721275806E-1,3.139013748E0
5.910068658E1,3.850665157E0,-5.374129128E-1,2.837098271E-1,3.898323493E0
5.911068658E1,3.605518594E0,-7.324081993E-1,-1.797591966E-1,3.683544417E0
5.912068758E1,2.161635228E0,1.685781509E-1,-1.018166306E0,2.395359697E0
5.913068758E1,4.956269556E-1,1.322984582E0,-1.661974570E0,2.181305516E0
5.914068858E1,-7.385623938E-1,1.763019719E0,-1.625297910E0,2.509044885E0
5.915068958E1,-1.407735295E0,1.620769241E0,-9.844044828E-1,2.361707810E0
5.916068958E1,-1.705801206E0,1.202536032E0,-4.865713727E-1,2.143035782E0
5.917069058E1,-1.763901479E0,6.326207864E-1,-2.738789034E-1,1.893823419E0
5.918069058E1,-1.616645200E0,6.672199309E-2,-7.467833597E-2,1.619743925E0
5.919069158E1,-1.394848908E0,-2.848015022E-1,2.417437391E-1,1.444006720E0
5.920069258E1,-1.152449368E0,-2.614950854E-1,6.010048549E-1,1.325792616E0
5.921069258E1,-8.908364609E-1,-1.318465269E-1,9.078153133E-1,1.278710972E0
5.922069358E1,-5.126213032E-1,-3.650358260E-2,1.168146218E0,1.276196967E0
5.923069458E1,-5.396453798E-2,2.170919144E-1,1.304275830E0,1.323320261E0
5.924069458E1,3.442562833E-1,6.702955663E-1,1.208908328E0,1.424523738E0
5.925069558E1,6.267405340E-1,1.072395723E0,8.846281066E-1,1.524927267E0
5.926069558E1,9.527320160E-1,1.211567057E0,4.279114475E-1,1.599594084E0
5.927069658E1,1.330347980E0,1.072347776E0,1.712006271E-2,1.708814969E0
5.928069758E1,1.710578088E0,8.239381742E-1,-2.324116194E-1,1.912842563E0
5.929069758E1,2.050731088E0,4.947656608E-1,-3.438343336E-1,2.137408034E0
5.930069858E1,2.358135587E0,-2.432909489E-2,-4.299119262E-1,2.397127368E0
5.931069858E1,2.543467473E0,-5.543101966E-1,-5.275767267E-1,2.656091825E0
5.932069958E1,2.456369980E0,-5.464065152E-1,-6.085969162E-1,2.588958046E0
5.933070058E1,2.225072693E0,2.611465913E-1,-5.020449326E-1,2.295908349E0
5.934070058E1,2.281347612E0,1.110093892E0,-1.393333018E-1,2.540918957E0
5.935070158E1,2.596832086E0,1.491791359E0,2.303486487E-1,3.003670895E0
5.936070158E1,2.869125810E0,1.533070947E0,4.720058855E-1,3.287092788E0
5.937070258E1,2.945899459E0,1.420105079E0,5.418614745E-1,3.314911147E0
5.938070358E1,2.792330818E0,1.197657115E0,4.220110953E-1,3.067505066E0
5.939070358E1,2.578021886E0,6.141260433E-1,2.731667125E-1,2.664201136E0
5.940070458E1,2.466608747E0,-1.861835325E-1,1.883972883E-1,2.480789502E0
5.941070558E1,2.365664170E0,-1.016267130E0,1.753322697E-1,2.580679610E0
5.942070558E1,2.301939459E0,-1.761112357E0,2.415490633E-1,2.908399553E0
5.943070658E1,2.319289318E0,-2.100436222E0,3.570134461E-1,3.149348165E0
5.944070658E1,2.351112497E0,-1.834205477E0,5.643089354E-1,3.034877967E0
5.945070837E1,2.647362262E0,-1.281455902E0,8.527509141E-1,3.062325962E0
5.946070938E1,3.350084440E0,-9.386295551E-1,1.147571036E0,3.663469732E0
5.947070937E1,4.077870708E0,-8.316143990E-1,1.376009472E0,4.383379300E0
5.948071037E1,4.612958183E0,-6.541759622E-1,1.526379978E0,4.902771178E0
5.949071038E1,4.971247784E0,-3.254419899E-1,1.561599512E0,5.220901268E0
5.950071137E1,5.113287177E0,1.642541349E-1,1.409520450E0,5.306546247E0
5.951071237E1,5.148423681E0,5.802642328E-1,1.240875056E0,5.327545765E0
5.952071237E1,5.168063893E0,7.972690237E-1,1.117062603E0,5.347181609E0
5.953071338E1,5.181630603E0,9.102816689E-1,8.463517213E-1,5.328622679E0
5.954071337E1,5.246028328E0,1.023243443E0,2.111569723E-1,5.349058574E0
5.955071438E1,5.205515310E0,1.236496661E0,-8.873886502E-1,5.423446528E0
5.956071537E1,4.870688539E0,1.471321426E0,-2.752324169E0,5.784780195E0
5.957071537E1,4.124202875E0,1.532617203E0,-4.961750736E0,6.631510779E0
5.958071637E1,3.054557683E0,1.114709684E0,-5.159208870E0,6.098388023E0
5.959071738E1,2.103915461E0,2.647718650E-1,-2.291943644E0,3.122430156E0
5.960071737E1,1.356371598E0,-4.787337649E-1,-1.041645654E-1,1.442144302E0
5.961071838E1,6.710992661E-1,-1.220357176E0,9.341616245E-1,1.676992487E0
5.962071838E1,3.208650818E-1,-2.061778525E0,1.754341282E0,2.726095820E0
5.963071937E1,7.019290030E-2,-2.784007891E0,2.407094032E0,3.680995607E0
5.964072037E1,-4.575899407E-1,-3.440850769E0,2.668975618E0,4.378615468E0
5.965072037E1,-1.166553144E0,-4.051657348E0,2.675339727E0,4.993417283E0
5.966072137E1,-1.620877123E0,-4.591454755E0,2.400286849E0,5.428634854E0
5.967072137E1,-2.011252150E0,-4.815719449E0,2.063764386E0,5.612077375E0
5.968072238E1,-2.433481639E0,-4.412985454E0,1.874843041E0,5.376923835E0
5.969072337E1,-2.766777024E0,-3.623048254E0,1.758090663E0,4.885940701E0
5.970072338E1,-2.998177075E0,-2.703563068E0,1.733155796E0,4.393420996E0
5.971072437E1,-3.041234802E0,-1.753113951E0,1.743017564E0,3.919263690E0
5.972072437E1,-2.983672764E0,-8.879441357E-1,1.860822587E0,3.626762834E0
5.973072537E1,-2.693547372E0,-2.766890752E-1,1.968890827E0,3.347877742E0
5.974072638E1,-2.233155738E0,6.500174224E-2,1.963314922E0,2.974191530E0
5.975072637E1,-1.722093887E0,2.342534924E-1,1.866863930E0,2.550620119E0
5.976072737E1,-1.077027887E0,3.415510690E-1,1.380382605E0,1.783844819E0
5.977072738E1,-3.635529721E-1,5.526495874E-1,4.498403335E-1,7.999679091E-1
5.978072837E1,2.215849149E-1,7.992284256E-1,-1.706242378E-1,8.467458777E-1
5.979072937E1,5.156723803E-1,1.014434613E0,-3.315444365E-3,1.137983559E0
5.980072937E1,5.974948078E-1,1.099456637E0,4.318074473E-1,1.323730567E0
5.981073037E1,3.595400280E-1,9.672429049E-1,3.925165701E-1,1.104036742E0
5.982073137E1,-4.753932506E-1,3.299379140E-1,4.882168523E-1,7.571086215E-1
5.983073138E1,-1.990899746E0,-6.448017061E-1,8.944345450E-1,2.275843623E0
5.984073237E1,-3.491627989E0,-1.346477525E0,1.006188943E0,3.875162439E0
5.985073238E1,-4.620001447E0,-1.713995494E0,1.162554014E0,5.062975978E0
5.986073337E1,-5.381834005E0,-1.701951399E0,1.218620480E0,5.774583248E0
5.987073438E1,-5.709420753E0,-1.230230200E0,8.855749170E-1,5.907215470E0
5.988073437E1,-5.760958112E0,-3.709578860E-1,3.138575593E-1,5.781414592E0
5.989073538E1,-5.706107721E0,4.045384455E-1,-1.665543564E-1,5.722853923E0
5.990073537E1,-5.648930722E0,8.737336475E-1,-3.917155746E-1,5.729508695E0
5.991073637E1,-5.712990478E0,9.936243725E-1,-4.030053786E-1,5.812741430E0
5.992073737E1,-5.981310434E0,8.721531451E-1,-2.541550756E-1,6.049902513E0
5.993073737E1,-6.236860655E0,7.099221468E-1,-3.166925088E-3,6.277135518E0
5.994073837E1,-6.407819792E0,6.662147945E-1,3.604633033E-1,6.452436008E0
5.995073837E1,-6.581137696E0,8.414564323E-1,6.906742823E-1,6.670566188E0
5.996073938E1,-6.708740898E0,1.224761884E0,7.976537704E-1,6.866112266E0
5.997074037E1,-6.685905182E0,1.640943305E0,5.806741226E-1,6.908777423E0
5.998074038E1,-6.396414798E0,1.850805137E0,1.872336924E-1,6.661430656E0
5.999074137E1,-5.626279194E0,1.591675251E0,-2.882326301E-1,5.854188733E0
6.000074237E1,-4.422613479E0,1.041383260E0,-9.780134761E-1,4.647633747E0
6.001074237E1,-2.873530517E0,5.459030700E-1,-1.565292614E0,3.317428034E0
6.002074338E1,-9.013950706E-1,2.073703337E-1,-2.243381349E0,2.426576890E0
6.003074337E1,1.687117013E0,-2.662693369E-1,-4.303353084E0,4.629914788E0
6.004074438E1,5.556535944E0,-9.147085959E-1,-7.098651949E0,9.061050878E0
6.005074537E1,9.902769585E0,-1.263171659E0,-4.491560338E0,1.094689738E1
6.006074537E1,1.320125527E1,-1.480176449E0,2.744368447E0,1.356449856E1
6.007074637E1,1.536333459E1,-1.619275278E0,8.282947592E0,1.752887113E1
6.008074637E1,1.758213893E1,-1.695822347E0,7.836156582E0,1.932389124E1
6.009074737E1,1.899059401E1,-1.495648182E0,3.984796191E0,1.946171177E1
6.010074837E1,1.761390919E1,-4.705488324E-1,-4.110820645E-1,1.762498799E1
6.011074838E1,1.171504157E1,1.866444100E0,-2.256432334E0,1.207548340E1
6.012074937E1,4.222362716E0,3.217297681E0,-1.800943152E-1,5.311476747E0
6.013074938E1,-2.439434981E-1,3.266662799E0,2.649434223E0,4.213086277E0
6.014075037E1,-3.231472501E0,2.649537134E0,3.038225532E0,5.166553584E0
6.015075138E1,-4.753410934E0,1.045883278E0,2.103789015E0,5.302331144E0
6.016075137E1,-4.782565151E0,-1.636573681E0,1.030477034E0,5.158796929E0
6.017075238E1,-4.286240623E0,-4.332081624E0,3.937976220E-1,6.106870430E0
6.018075337E1,-4.012720739E0,-6.329241984E0,-1.449220705E-1,7.495480921E0
6.019075337E1,-3.915528320E0,-7.766217450E0,-1.454400169E0,8.818207038E0
6.020075437E1,-3.951316203E0,-8.654693098E0,-3.397208320E0,1.010235798E1
6.021075437E1,-3.562478701E0,-8.075943294E0,-3.949636883E0,9.670147160E0
6.022075537E1,-2.996110377E0,-5.837467759E0,-1.865432532E0,6.821476802E0
6.023075638E1,-3.493588561E0,-3.561616237E0,-5.956207752E-2,4.989370591E0
6.024075637E1,-4.816364982E0,-1.278273847E0,-4.766533256E-1,5.005851981E0
6.025075737E1,-5.819181762E0,5.133510357E-1,-1.416437706E0,6.011048281E0
6.026075738E1,-6.429946241E0,1.550677498E0,-1.479755450E0,6.777793561E0
6.027075837E1,-6.918823755E0,2.253858975E0,-9.532535145E-1,7.338848322E0
6.028075937E1,-7.250432804E0,2.682737625E0,-8.235890955E-1,7.774583976E0
6.029075937E1,-7.216370434E0,2.611741317E0,-8.687161517E-1,7.723461833E0
6.030076038E1,-6.924042980E0,1.808457847E0,-7.642386872E-1,7.197009917E0
6.031076037E1,-6.258505878E0,2.352305621E-1,-5.006708004E-1,6.282905418E0
6.032076138E1,-5.124297484E0,-1.762319807E0,1.070508242E-1,5.419931336E0
6.033076237E1,-3.619046712E0,-3.407991171E0,1.236083847E0,5.122480474E0
6.034076237E1,-2.278121119E0,-4.221849915E0,2.525706555E0,5.421535404E0
6.035076337E1,-1.247783833E0,-4.270059038E0,3.302267080E0,5.540337224E0
6.036076438E1,-6.129677099E-1,-3.542807499E0,3.460510277E0,4.990225021E0
6.037076437E1,-5.475519848E-1,-2.193073075E0,3.028040267E0,3.778678413E0
6.038076538E1,-8.303046227E-1,-8.175775731E-1,2.139511410E0,2.436256950E0
6.039076538E1,-9.721329314E-1,6.615212345E-1,1.161567516E0,1.652843572E0
6.040076637E1,-8.690158215E-1,1.950787847E0,4.585971236E-3,2.135598921E0
6.041076737E1,-3.289485651E-1,2.208997382E0,-6.488731223E-1,2.325706972E0
6.042076737E1,3.555329311E-1,1.631352702E0,4.644854525E-2,1.670291223E0
6.043076837E1,6.752849954E-1,1.283023540E0,4.502069173E-1,1.518171762E0
6.044076837E1,7.027151611E-1,1.188664098E0,3.504680729E-1,1.424625847E0
6.045076908E1,6.275965664E-1,9.475793034E-1,2.990645788E-1,1.175254699E0
6.046077008E1,5.158644614E-1,5.350734419E-1,2.319051775E-1,7.785883007E-1
6.047077008E1,3.577782619E-1,1.680530709E-1,1.280989733E-1,4.155195137E-1
6.048077108E1,7.458006620E-2,4.323840559E-2,-1.394297808E-1,1.639280628E-1
6.049077208E1,-3.234124213E-1,1.480509156E-1,-5.653053010E-1,6.678957637E-1
6.050077208E1,-7.257637158E-1,3.780429572E-1,-7.861500315E-1,1.134760468E0
6.051077308E1,-9.291906872E-1,5.755262339E-1,-5.843631309E-1,1.239397454E0
6.052077308E1,-9.126138309E-1,6.314618683E-1,-3.146469335E-1,1.153521039E0
6.053077408E1,-8.620102724E-1,5.722991556E-1,-1.736832818E-1,1.049168202E0
6.054077508E1,-7.613288203E-1,4.645454961E-1,-6.407145023E-2,8.941639902E-1
6.055077508E1,-6.273004049E-1,3.784060693E-1,7.483273901E-2,7.364081002E-1
6.056077608E1,-3.909515628E-1,4.020954788E-1,3.102245381E-1,6.409080765E-1
6.057077608E1,-1.311881304E-1,5.337478781E-1,5.100748408E-1,7.498489622E-1
6.058077708E1,1.162169194E-1,7.241612864E-1,5.513140833E-1,9.175310128E-1
6.059077808E1,3.539708474E-1,8.779874969E-1,4.481293651E-1,1.047366857E0
6.060077808E1,5.953525342E-1,9.065306801E-1,2.638479318E-1,1.116180203E0
6.061077908E1,8.448581962E-1,7.076768160E-1,7.694285296E-2,1.104767872E0
6.062078008E1,1.067941314E0,3.849257147E-1,-6.512277961E-2,1.137060875E0
6.063078008E1,1.306587527E0,2.267901063E-2,-2.186003499E-1,1.324942043E0
6.064078108E1,1.617218520E0,-2.337436152E-1,-4.368080592E-1,1.691399745E0
6.065078108E1,1.966331208E0,-1.577379978E-1,-6.821050416E-1,2.087248664E0
6.066078208E1,2.307390088E0,3.057859898E-1,-8.386597822E-1,2.474046143E0
6.067078308E1,2.711651814E0,9.413169354E-1,-8.315611893E-1,2.988415490E0
6.068078308E1,3.240621932E0,1.399635147E0,-7.601438820E-1,3.610876316E0
6.069078408E1,3.820612223E0,1.605558879E0,-7.353622127E-1,4.208996870E0
6.070078408E1,4.311340089E0,1.627143876E0,-6.370898134E-1,4.652003223E0
6.071078508E1,4.606020754E0,1.526064228E0,-4.394130669E-1,4.872102530E0
6.072078608E1,4.662024801E0,1.285820264E0,-2.426952638E-1,4.842180292E0
6.073078608E1,4.430431792E0,8.921143699E-1,-1.261835716E-1,4.521118910E0
6.074078708E1,4.015425368E0,3.581934142E-1,-1.021204519E-1,4.032663139E0
6.075078708E1,3.590148018E0,-1.940112001E-1,-8.691008985E-2,3.596436640E0
6.076078808E1,3.215383010E0,-6.599120808E-1,-2.663932979E-2,3.282511464E0
6.077078908E1,3.058428247E0,-1.077133137E0,6.817846142E-2,3.243277268E0
6.078078908E1,3.082961702E0,-1.360793847E0,2.207867700E-1,3.377152580E0
6.079079008E1,3.302858233E0,-1.583004999E0,4.540760199E-1,3.690658799E0
6.080079108E1,3.691385248E0,-1.729926817E0,7.943957019E-1,4.153316311E0
6.081079108E1,4.076437263E0,-1.605977540E0,1.166400239E0,4.533982150E0
6.082079208E1,4.415300952E0,-1.157348165E0,1.423060262E0,4.781154440E0
6.083079208E1,4.660718533E0,-3.644288850E-1,1.643306165E0,4.955356779E0
6.084079308E1,4.898841712E0,4.674030304E-1,1.826528082E0,5.249125694E0
6.085079408E1,5.217567590E0,1.049448325E0,2.007938533E0,5.688248456E0
6.086079408E1,5.605615718E0,1.384777957E0,2.191027719E0,6.175851361E0
6.087079508E1,5.960141759E0,1.517858831E0,2.058863103E0,6.485838612E0
6.088079608E1,6.158988606E0,1.736879157E0,5.083300316E-1,6.419368293E0
6.089079608E1,6.255710324E0,1.860182317E0,-1.506431032E0,6.698023915E0
6.090079708E1,6.276251593E0,1.434486306E0,-3.309877231E0,7.239086427E0
6.091079708E1,5.752059819E0,8.315044713E-1,-1.157265485E1,1.295005530E1
6.092079808E1,3.822405564E0,-5.498341531E-1,-9.490460190E0,1.024606932E1
6.093079908E1,2.620369176E0,-2.086507570E0,-5.920831732E-1,3.401530676E0
6.094079908E1,1.748034767E0,-3.029405007E0,1.634061717E0,3.860450484E0
6.095080008E1,1.010512593E0,-4.327462909E0,2.078432419E0,4.905909930E0
6.096080008E1,3.265254790E-1,-5.717616795E0,1.996279185E0,6.064890048E0
6.097080108E1,-6.268671262E-1,-6.785813633E0,2.109495313E0,7.133736716E0
6.098080208E1,-1.928606727E0,-7.340577573E0,2.425358541E0,7.967808172E0
6.099080208E1,-3.253441660E0,-7.402290841E0,2.532461843E0,8.473025158E0
6.100080308E1,-4.073944887E0,-6.981897671E0,2.164634703E0,8.368366951E0
6.101080408E1,-4.868631488E0,-5.734245107E0,1.879947806E0,7.753666440E0
6.102080408E1,-5.382568415E0,-4.186574247E0,1.807140616E0,7.054445682E0
6.103080508E1,-5.381332898E0,-2.630926616E0,2.110904492E0,6.351097259E0
6.104080508E1,-5.252101246E0,-1.136120433E0,2.620716208E0,5.978586002E0
6.105080608E1,-5.043502412E0,5.253255486E-2,2.934643861E0,5.835392947E0
6.106080708E1,-4.592319558E0,7.324333423E-1,3.027445021E0,5.548989176E0
6.107080708E1,-3.935239869E0,9.013804525E-1,2.732383994E0,4.874886854E0
6.108080808E1,-3.056242558E0,7.862984776E-1,1.953403891E0,3.711424340E0
6.109080808E1,-1.886911109E0,6.456565690E-1,3.337831892E-2,1.994597717E0
6.110080908E1,-5.713285178E-1,5.769278115E-1,-1.868446187E0,2.037241549E0
6.111081008E1,2.050770557E-1,7.752916789E-1,-1.775043933E0,1.947797410E0
6.112081008E1,1.990427291E-1,1.181063302E0,-4.276383825E-1,1.271771645E0
6.113081108E1,1.899333519E-1,1.511737965E0,5.312346717E-1,1.613578827E0
6.114081208E1,3.773266733E-2,1.488449090E0,1.065112431E0,1.830674449E0
6.115081208E1,-9.483482122E-1,8.187832689E-1,1.367530425E0,1.854699392E0
6.116081308E1,-2.849706622E0,1.519252807E-1,1.158394232E0,3.079900375E0
6.117081308E1,-4.226886122E0,-3.580729616E-1,1.227563285E0,4.416072254E0
6.118081408E1,-4.904842710E0,-6.205486250E-1,1.229037952E0,5.094418210E0
6.119081508E1,-5.411275905E0,-5.323246658E-1,7.508596730E-1,5.488995055E0
6.120081508E1,-5.688975379E0,-2.093940550E-1,2.342266683E-1,5.697644150E0
6.121081608E1,-5.927848172E0,2.597128540E-1,2.034796695E-1,5.937022712E0
6.122081608E1,-6.084873394E0,7.174159384E-1,5.000994909E-1,6.147395330E0
6.123081708E1,-6.194474189E0,1.038690618E0,7.325543066E-1,6.323529433E0
6.124081808E1,-6.360075522E0,1.061193042E0,6.123438485E-1,6.477009828E0
6.125081808E1,-6.546846115E0,9.405392557E-1,3.748662015E-1,6.624676054E0
6.126081908E1,-6.661977206E0,9.035813445E-1,3.294894326E-1,6.731044706E0
6.127082008E1,-6.737284666E0,1.052698207E0,4.139583464E-1,6.831583982E0
6.128082008E1,-6.707341075E0,1.226226026E0,3.559562330E-1,6.827793158E0
6.129082108E1,-6.403109860E0,1.403362747E0,2.107572237E-2,6.555126777E0
6.130082108E1,-5.672960440E0,1.525460211E0,-4.714797091E-1,5.893369335E0
6.131082208E1,-4.392441262E0,1.532489734E0,-9.841331720E-1,4.755058688E0
6.132082308E1,-2.809005323E0,1.317285885E0,-1.611068126E0,3.495896668E0
6.133082308E1,-1.009320638E0,8.777477610E-1,-2.502886627E0,2.837888431E0
6.134082408E1,1.258782738E0,2.532452488E-1,-3.739980873E0,3.954253921E0
6.135082408E1,4.013804812E0,-4.128414917E-1,-4.514208943E0,6.054679971E0
6.136082508E1,7.004549199E0,-9.234308875E-1,-3.657355038E0,7.955669674E0
6.137082608E1,9.653049622E0,-9.522705245E-1,-8.115900242E-1,9.733800107E0
6.138082608E1,1.124124286E1,-6.369278455E-1,2.932202064E0,1.163481959E1
6.139082708E1,1.226768531E1,-3.713350314E-1,4.758549467E0,1.316350203E1
6.140082808E1,1.311053572E1,-3.967850375E-1,3.914609722E0,1.368823416E1
6.141082808E1,1.332636931E1,-7.048198664E-1,1.912152954E0,1.348129145E1
6.142082908E1,1.257350989E1,-6.822519529E-1,-7.408200037E-1,1.261377949E1
6.143082908E1,8.789370262E0,4.462770402E-1,-2.496172854E0,9.147845195E0
6.144083008E1,4.065394211E0,1.279825698E0,-1.369913750E0,4.476834551E0
6.145083125E1,1.384138271E0,6.814637482E-1,1.336356579E0,2.041097866E0
6.146083125E1,-2.773527342E-1,-5.109010524E-1,2.958360168E0,3.014936037E0
6.147083225E1,-1.193449459E0,-1.977538274E0,2.928292031E0,3.729594275E0
6.148083325E1,-1.486905425E0,-4.142347078E0,1.689748260E0,4.714358518E0
6.149083325E1,-1.310183857E0,-6.614264511E0,5.741445369E-1,6.767179524E0
6.150083425E1,-1.085330349E0,-8.431268064E0,1.004861552E-1,8.501430504E0
6.151083425E1,-7.503264070E-1,-9.722956594E0,-1.054657609E0,9.808729648E0
6.152083525E1,-5.364674181E-1,-9.807248300E0,-2.875795729E0,1.023426195E1
6.153083625E1,-1.643224888E0,-5.559744312E0,-3.010167083E0,6.532384765E0
6.154083625E1,-3.739883809E0,-1.874558866E-1,-1.700119466E0,4.112453868E0
6.155083725E1,-5.525293102E0,2.617462817E0,-2.088046557E0,6.460643457E0
6.156083725E1,-7.178885103E0,4.035229011E0,-4.555172782E0,9.411113833E0
6.157083825E1,-8.868383102E0,4.565913532E0,-6.035487226E0,1.165859731E1
6.158083925E1,-9.459550053E0,4.229954156E0,-3.897646365E0,1.107100928E1
6.159083925E1,-8.680785128E0,3.318978422E0,-1.457891541E0,9.407289512E0
6.160084025E1,-7.950514671E0,2.124205738E0,-8.459289676E-1,8.272758269E0
6.161084125E1,-7.465093446E0,5.303950846E-1,-7.001491106E-1,7.516591507E0
6.162084125E1,-6.669509005E0,-1.725444342E0,-1.419545355E-1,6.890548573E0
6.163084225E1,-5.337200453E0,-4.325196528E0,1.066242113E0,6.951971370E0
6.164084225E1,-3.638543960E0,-6.240934410E0,3.072458056E0,7.850367060E0
6.165084325E1,-2.353541430E0,-6.565442015E0,4.948445397E0,8.551683925E0
6.166084425E1,-1.936704536E0,-4.893228970E0,4.990433668E0,7.252512834E0
6.167084425E1,-2.206461444E0,-2.413307868E0,3.406684903E0,4.722078885E0
6.168084525E1,-2.372159257E0,-7.461941797E-1,2.115515022E0,3.264865863E0
6.169084625E1,-2.254049594E0,2.062137544E-1,1.087364595E0,2.511100445E0
6.170084625E1,-1.946306249E0,1.076116306E0,-1.937094837E-1,2.232410733E0
6.171084725E1,-1.621707427E0,1.721781061E0,-8.977996176E-1,2.529922757E0
6.172084725E1,-1.050672732E0,1.914629835E0,-3.565819581E-1,2.212887545E0
6.173084825E1,-2.107497320E-1,1.484124489E0,8.962202847E-2,1.501690067E0
6.174084925E1,7.243405035E-1,6.555284232E-1,1.446361417E-1,9.875759678E-1
6.175084925E1,1.431877279E0,1.299274707E-1,1.185598987E-1,1.442639989E0
6.176085025E1,1.794718645E0,-9.939389527E-2,-3.034704924E-3,1.797471382E0
6.177085125E1,1.841044965E0,-1.697481787E-1,-2.645794916E-1,1.867689298E0
6.178085125E1,1.650129573E0,-9.266842782E-2,-5.592103095E-1,1.744772540E0
6.179085225E1,1.223935087E0,2.599327093E-1,-4.815790200E-1,1.340708941E0
6.180085225E1,5.719000831E-1,7.949424165E-1,-6.517664708E-2,9.814535883E-1
6.181085325E1,-1.497697046E-1,1.310865058E0,6.010287188E-2,1.320761341E0
6.182085425E1,-6.813833490E-1,1.465984088E0,-1.632425666E-2,1.616681507E0
6.183085425E1,-9.156520441E-1,1.270267839E0,-1.013689385E-1,1.569163698E0
6.184085525E1,-1.020680609E0,8.555300957E-1,-2.177245831E-1,1.349490513E0
6.185085525E1,-1.047593588E0,4.024942589E-1,-2.707477194E-1,1.154451507E0
6.186085625E1,-9.679281986E-1,-3.069495857E-2,-2.459216112E-1,9.991519489E-1
6.187085725E1,-8.907627860E-1,-3.040113598E-1,-1.290206406E-1,9.500145122E-1
6.188085725E1,-7.773905370E-1,-3.466849244E-1,7.984957695E-2,8.549283237E-1
6.189085825E1,-7.011852372E-1,-1.089821595E-1,3.086990726E-1,7.738429849E-1
6.190085925E1,-6.887920636E-1,3.037049657E-1,4.112118727E-1,8.577682772E-1
6.191085925E1,-6.097754225E-1,6.368120706E-1,3.785557580E-1,9.595103653E-1
6.192086025E1,-5.182249823E-1,8.196463180E-1,2.472821852E-1,1.000762558E0
6.193086025E1,-4.209863707E-1,8.161163539E-1,4.221382722E-2,9.192700553E-1
6.194086125E1,-3.239044645E-1,6.230681902E-1,-1.428581496E-1,7.166146264E-1
6.195086225E1,-1.197565314E-1,3.029021430E-1,-2.775972209E-1,4.279620919E-1
6.196086225E1,1.321564293E-1,3.717542768E-2,-3.613832896E-1,3.865814484E-1
6.197086325E1,4.382391652E-1,-1.019894743E-1,-4.423268075E-1,6.309583374E-1
